"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 24 00:12:09 GMT 2024","Sun Mar 24 00:12:15 GMT 2024","5930","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sun Mar 24 00:03:10 GMT 2024","Sun Mar 24 00:03:28 GMT 2024","18346","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 00:11:46 GMT 2024","Sun Mar 24 00:11:57 GMT 2024","10760","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sun Mar 24 00:05:55 GMT 2024","Sun Mar 24 00:06:10 GMT 2024","14988","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 00:11:05 GMT 2024","Sun Mar 24 00:11:15 GMT 2024","9334","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sun Mar 24 00:03:28 GMT 2024","Sun Mar 24 00:03:43 GMT 2024","14295","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 00:10:52 GMT 2024","Sun Mar 24 00:11:05 GMT 2024","13085","","US-002 - Upload/Edit/Delete File Module Functionality","","User can see the total number of files and folders under the files list table","","User can see the total number of files and folders under the files list table","  Agile story : As a user, I should be able to upload a file, move or delete any selected file under the Files module"
"passed","Sun Mar 24 00:11:15 GMT 2024","Sun Mar 24 00:11:20 GMT 2024","5856","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sun Mar 24 00:06:10 GMT 2024","Sun Mar 24 00:06:26 GMT 2024","15513","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 00:08:51 GMT 2024","Sun Mar 24 00:09:07 GMT 2024","16223","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sun Mar 24 00:03:43 GMT 2024","Sun Mar 24 00:03:57 GMT 2024","13939","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 00:09:07 GMT 2024","Sun Mar 24 00:09:23 GMT 2024","16137","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sun Mar 24 00:07:57 GMT 2024","Sun Mar 24 00:08:13 GMT 2024","15363","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"broken","Sun Mar 24 00:08:13 GMT 2024","Sun Mar 24 00:08:35 GMT 2024","22041","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sun Mar 24 00:04:55 GMT 2024","Sun Mar 24 00:05:10 GMT 2024","14692","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 00:10:37 GMT 2024","Sun Mar 24 00:10:52 GMT 2024","14696","","US-002 - Upload/Edit/Delete File Module Functionality","","User can delete any selected item from its three dots menu","","User can delete any selected item from its three dots menu","  Agile story : As a user, I should be able to upload a file, move or delete any selected file under the Files module"
"passed","Sun Mar 24 00:03:57 GMT 2024","Sun Mar 24 00:04:11 GMT 2024","13968","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 00:09:52 GMT 2024","Sun Mar 24 00:10:06 GMT 2024","14628","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sun Mar 24 00:04:39 GMT 2024","Sun Mar 24 00:04:55 GMT 2024","15608","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 00:06:55 GMT 2024","Sun Mar 24 00:07:11 GMT 2024","15255","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 00:07:42 GMT 2024","Sun Mar 24 00:07:57 GMT 2024","15268","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 00:12:03 GMT 2024","Sun Mar 24 00:12:09 GMT 2024","5793","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sun Mar 24 00:04:25 GMT 2024","Sun Mar 24 00:04:39 GMT 2024","14770","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 00:11:57 GMT 2024","Sun Mar 24 00:12:03 GMT 2024","5872","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
