"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 21 07:45:01 GMT 2024","Thu Mar 21 07:45:06 GMT 2024","5763","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Thu Mar 21 07:45:06 GMT 2024","Thu Mar 21 07:45:12 GMT 2024","5482","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Thu Mar 21 07:41:53 GMT 2024","Thu Mar 21 07:42:06 GMT 2024","12999","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:41:29 GMT 2024","Thu Mar 21 07:41:41 GMT 2024","12051","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:45:12 GMT 2024","Thu Mar 21 07:45:18 GMT 2024","5653","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Thu Mar 21 07:41:05 GMT 2024","Thu Mar 21 07:41:16 GMT 2024","11560","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:40:53 GMT 2024","Thu Mar 21 07:41:05 GMT 2024","12005","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:41:16 GMT 2024","Thu Mar 21 07:41:28 GMT 2024","12388","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:45:44 GMT 2024","Thu Mar 21 07:45:50 GMT 2024","5352","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Thu Mar 21 07:46:01 GMT 2024","Thu Mar 21 07:46:07 GMT 2024","6094","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Thu Mar 21 07:45:31 GMT 2024","Thu Mar 21 07:45:39 GMT 2024","8181","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Thu Mar 21 07:42:18 GMT 2024","Thu Mar 21 07:42:31 GMT 2024","12462","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:44:53 GMT 2024","Thu Mar 21 07:45:01 GMT 2024","7786","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Thu Mar 21 07:45:50 GMT 2024","Thu Mar 21 07:45:55 GMT 2024","5317","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Thu Mar 21 07:44:01 GMT 2024","Thu Mar 21 07:44:14 GMT 2024","13185","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:44:14 GMT 2024","Thu Mar 21 07:44:27 GMT 2024","12641","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:41:41 GMT 2024","Thu Mar 21 07:41:53 GMT 2024","12600","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:43:21 GMT 2024","Thu Mar 21 07:43:34 GMT 2024","13358","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:42:56 GMT 2024","Thu Mar 21 07:43:08 GMT 2024","12503","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:44:27 GMT 2024","Thu Mar 21 07:44:40 GMT 2024","13748","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:40:39 GMT 2024","Thu Mar 21 07:40:52 GMT 2024","13326","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:43:08 GMT 2024","Thu Mar 21 07:43:21 GMT 2024","12531","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
