"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Mar 23 23:01:45 GMT 2024","Sat Mar 23 23:01:51 GMT 2024","5644","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sat Mar 23 22:56:44 GMT 2024","Sat Mar 23 22:56:59 GMT 2024","14855","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sat Mar 23 23:00:40 GMT 2024","Sat Mar 23 23:00:56 GMT 2024","15560","","US-002 - Upload/Edit/Delete File Module Functionality","","User can create a new folder","","User can create a new folder","  Agile story : As a user, I should be able to upload a file, move or delete any selected file under the Files module"
"passed","Sat Mar 23 23:01:10 GMT 2024","Sat Mar 23 23:01:23 GMT 2024","13124","","US-002 - Upload/Edit/Delete File Module Functionality","","User can see the total number of files and folders under the files list table","","User can see the total number of files and folders under the files list table","  Agile story : As a user, I should be able to upload a file, move or delete any selected file under the Files module"
"passed","Sat Mar 23 23:02:33 GMT 2024","Sat Mar 23 23:02:40 GMT 2024","6261","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sat Mar 23 22:54:58 GMT 2024","Sat Mar 23 22:55:06 GMT 2024","8560","","Calendar module functionality","","user can display monthly calendar view","","user can display monthly calendar view","  User Story :
  As a user, I should be able to see Daily-Weekly-Monthly calendar view
  and create a new event under the Calendar module US-005"
"passed","Sat Mar 23 22:58:56 GMT 2024","Sat Mar 23 22:59:10 GMT 2024","14163","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sat Mar 23 23:02:21 GMT 2024","Sat Mar 23 23:02:28 GMT 2024","6844","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sat Mar 23 22:55:36 GMT 2024","Sat Mar 23 22:55:50 GMT 2024","14063","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sat Mar 23 22:58:28 GMT 2024","Sat Mar 23 22:58:42 GMT 2024","14010","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sat Mar 23 23:01:38 GMT 2024","Sat Mar 23 23:01:45 GMT 2024","6590","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sat Mar 23 22:54:32 GMT 2024","Sat Mar 23 22:54:46 GMT 2024","14321","","Calendar module functionality","","user can display daily calendar view","","user can display daily calendar view","  User Story :
  As a user, I should be able to see Daily-Weekly-Monthly calendar view
  and create a new event under the Calendar module US-005"
"passed","Sat Mar 23 22:54:46 GMT 2024","Sat Mar 23 22:54:58 GMT 2024","11803","","Calendar module functionality","","user can display weekly calendar view","","user can display weekly calendar view","  User Story :
  As a user, I should be able to see Daily-Weekly-Monthly calendar view
  and create a new event under the Calendar module US-005"
"passed","Sat Mar 23 23:02:40 GMT 2024","Sat Mar 23 23:02:47 GMT 2024","7674","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sat Mar 23 22:57:29 GMT 2024","Sat Mar 23 22:57:45 GMT 2024","15225","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
