"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Mar 21 16:28:25 GMT 2024","Thu Mar 21 16:28:32 GMT 2024","7207","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Thu Mar 21 16:26:01 GMT 2024","Thu Mar 21 16:26:16 GMT 2024","14854","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 16:23:16 GMT 2024","Thu Mar 21 16:23:33 GMT 2024","16829","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 16:25:07 GMT 2024","Thu Mar 21 16:25:20 GMT 2024","12994","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 16:25:20 GMT 2024","Thu Mar 21 16:25:33 GMT 2024","13478","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 16:27:59 GMT 2024","Thu Mar 21 16:28:08 GMT 2024","8274","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Thu Mar 21 16:26:48 GMT 2024","Thu Mar 21 16:27:01 GMT 2024","13650","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 16:27:30 GMT 2024","Thu Mar 21 16:27:45 GMT 2024","15016","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 16:23:58 GMT 2024","Thu Mar 21 16:24:10 GMT 2024","12849","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 16:27:16 GMT 2024","Thu Mar 21 16:27:30 GMT 2024","13892","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 16:28:39 GMT 2024","Thu Mar 21 16:28:50 GMT 2024","10937","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Thu Mar 21 16:28:19 GMT 2024","Thu Mar 21 16:28:25 GMT 2024","6055","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Thu Mar 21 16:28:50 GMT 2024","Thu Mar 21 16:28:56 GMT 2024","6080","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
