"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Mar 24 19:12:53 GMT 2024","Sun Mar 24 19:13:12 GMT 2024","18826","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sun Mar 24 19:17:41 GMT 2024","Sun Mar 24 19:17:49 GMT 2024","8289","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sun Mar 24 19:07:30 GMT 2024","Sun Mar 24 19:07:45 GMT 2024","15476","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:18:10 GMT 2024","Sun Mar 24 19:18:16 GMT 2024","5520","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sun Mar 24 19:16:30 GMT 2024","Sun Mar 24 19:16:46 GMT 2024","15918","","US-002 - Upload/Edit/Delete File Module Functionality","","User can create a new folder","","User can create a new folder","  Agile story : As a user, I should be able to upload a file, move or delete any selected file under the Files module"
"passed","Sun Mar 24 19:06:14 GMT 2024","Sun Mar 24 19:06:33 GMT 2024","18854","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:17:54 GMT 2024","Sun Mar 24 19:18:05 GMT 2024","10323","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sun Mar 24 19:17:00 GMT 2024","Sun Mar 24 19:17:13 GMT 2024","13228","","US-002 - Upload/Edit/Delete File Module Functionality","","User can see the total number of files and folders under the files list table","","User can see the total number of files and folders under the files list table","  Agile story : As a user, I should be able to upload a file, move or delete any selected file under the Files module"
"passed","Sun Mar 24 19:04:53 GMT 2024","Sun Mar 24 19:05:24 GMT 2024","30691","","Calendar module functionality","","user can display daily calendar view","","user can display daily calendar view","  User Story :
  As a user, I should be able to see Daily-Weekly-Monthly calendar view
  and create a new event under the Calendar module US-005"
"passed","Sun Mar 24 19:13:32 GMT 2024","Sun Mar 24 19:13:49 GMT 2024","17833","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sun Mar 24 19:20:33 GMT 2024","Sun Mar 24 19:20:46 GMT 2024","13298","","Notes Module Functionality","","User deletes a note","","User deletes a note","  User Story:

  As a user, I should be able to create/delete any note and see the details of the note."
"passed","Sun Mar 24 19:05:24 GMT 2024","Sun Mar 24 19:05:36 GMT 2024","12134","","Calendar module functionality","","user can display weekly calendar view","","user can display weekly calendar view","  User Story :
  As a user, I should be able to see Daily-Weekly-Monthly calendar view
  and create a new event under the Calendar module US-005"
"passed","Sun Mar 24 19:19:12 GMT 2024","Sun Mar 24 19:19:31 GMT 2024","19468","","Notes Module Functionality","","User can adds any note to the favorites","","User can adds any note to the favorites","  User Story:

  As a user, I should be able to create/delete any note and see the details of the note."
"passed","Sun Mar 24 19:17:35 GMT 2024","Sun Mar 24 19:17:41 GMT 2024","5393","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sun Mar 24 19:13:12 GMT 2024","Sun Mar 24 19:13:32 GMT 2024","19251","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sun Mar 24 19:08:30 GMT 2024","Sun Mar 24 19:08:46 GMT 2024","16337","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:11:21 GMT 2024","Sun Mar 24 19:11:52 GMT 2024","30714","","Deck Management","","User can delete all boards","","User can delete all boards","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:17:29 GMT 2024","Sun Mar 24 19:17:35 GMT 2024","6135","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sun Mar 24 19:10:34 GMT 2024","Sun Mar 24 19:10:50 GMT 2024","15711","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:05:36 GMT 2024","Sun Mar 24 19:05:45 GMT 2024","8543","","Calendar module functionality","","user can display monthly calendar view","","user can display monthly calendar view","  User Story :
  As a user, I should be able to see Daily-Weekly-Monthly calendar view
  and create a new event under the Calendar module US-005"
"passed","Sun Mar 24 19:18:37 GMT 2024","Sun Mar 24 19:18:53 GMT 2024","16534","","Notes Module Functionality","","User can create a new note","","User can create a new note","  User Story:

  As a user, I should be able to create/delete any note and see the details of the note."
"passed","Sun Mar 24 19:14:53 GMT 2024","Sun Mar 24 19:15:08 GMT 2024","15410","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sun Mar 24 19:18:05 GMT 2024","Sun Mar 24 19:18:10 GMT 2024","5546","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sun Mar 24 19:17:23 GMT 2024","Sun Mar 24 19:17:29 GMT 2024","5709","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sun Mar 24 19:06:33 GMT 2024","Sun Mar 24 19:06:47 GMT 2024","14101","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:12:17 GMT 2024","Sun Mar 24 19:12:31 GMT 2024","14101","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sun Mar 24 19:08:46 GMT 2024","Sun Mar 24 19:09:02 GMT 2024","15420","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:18:21 GMT 2024","Sun Mar 24 19:18:27 GMT 2024","5973","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sun Mar 24 19:09:32 GMT 2024","Sun Mar 24 19:09:47 GMT 2024","15335","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:07:59 GMT 2024","Sun Mar 24 19:08:15 GMT 2024","15360","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:06:47 GMT 2024","Sun Mar 24 19:07:01 GMT 2024","13891","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:20:11 GMT 2024","Sun Mar 24 19:20:33 GMT 2024","21599","","Notes Module Functionality","","User can check details of the note","","User can check details of the note","  User Story:

  As a user, I should be able to create/delete any note and see the details of the note."
"broken","Sun Mar 24 19:05:45 GMT 2024","Sun Mar 24 19:06:14 GMT 2024","29304","","Calendar module functionality","","user can create a new event under the Calendar module","","user can create a new event under the Calendar module","  User Story :
  As a user, I should be able to see Daily-Weekly-Monthly calendar view
  and create a new event under the Calendar module US-005"
"passed","Sun Mar 24 19:09:47 GMT 2024","Sun Mar 24 19:10:03 GMT 2024","15604","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:07:15 GMT 2024","Sun Mar 24 19:07:30 GMT 2024","14355","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:07:01 GMT 2024","Sun Mar 24 19:07:15 GMT 2024","14110","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"failed","Sun Mar 24 19:16:12 GMT 2024","Sun Mar 24 19:16:30 GMT 2024","17197","","US-002 - Upload/Edit/Delete File Module Functionality","","User can upload a file","","User can upload a file","  Agile story : As a user, I should be able to upload a file, move or delete any selected file under the Files module"
"passed","Sun Mar 24 19:10:50 GMT 2024","Sun Mar 24 19:11:05 GMT 2024","15865","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:15:08 GMT 2024","Sun Mar 24 19:15:21 GMT 2024","13050","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sun Mar 24 19:07:45 GMT 2024","Sun Mar 24 19:07:59 GMT 2024","14423","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:15:56 GMT 2024","Sun Mar 24 19:16:12 GMT 2024","16128","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"broken","Sun Mar 24 19:11:52 GMT 2024","Sun Mar 24 19:12:17 GMT 2024","25026","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sun Mar 24 19:10:03 GMT 2024","Sun Mar 24 19:10:18 GMT 2024","15234","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:08:15 GMT 2024","Sun Mar 24 19:08:30 GMT 2024","15091","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:09:17 GMT 2024","Sun Mar 24 19:09:32 GMT 2024","14755","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:10:18 GMT 2024","Sun Mar 24 19:10:34 GMT 2024","15475","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:17:49 GMT 2024","Sun Mar 24 19:17:54 GMT 2024","5566","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sun Mar 24 19:14:23 GMT 2024","Sun Mar 24 19:14:39 GMT 2024","15958","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sun Mar 24 19:13:49 GMT 2024","Sun Mar 24 19:14:07 GMT 2024","17836","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sun Mar 24 19:15:40 GMT 2024","Sun Mar 24 19:15:56 GMT 2024","15975","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sun Mar 24 19:09:02 GMT 2024","Sun Mar 24 19:09:17 GMT 2024","15685","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sun Mar 24 19:20:46 GMT 2024","Sun Mar 24 19:20:59 GMT 2024","12753","","Notes Module Functionality","","User deletes a note","","User deletes a note","  User Story:

  As a user, I should be able to create/delete any note and see the details of the note."
