"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Thu Mar 21 07:17:18 GMT 2024","Thu Mar 21 07:17:41 GMT 2024","22499","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:18:11 GMT 2024","Thu Mar 21 07:18:17 GMT 2024","5569","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"broken","Thu Mar 21 07:15:25 GMT 2024","Thu Mar 21 07:15:47 GMT 2024","22057","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:14:06 GMT 2024","Thu Mar 21 07:14:19 GMT 2024","12575","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"broken","Thu Mar 21 07:16:09 GMT 2024","Thu Mar 21 07:16:31 GMT 2024","22108","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:18:40 GMT 2024","Thu Mar 21 07:18:48 GMT 2024","8049","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Thu Mar 21 07:13:40 GMT 2024","Thu Mar 21 07:13:53 GMT 2024","12733","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:14:44 GMT 2024","Thu Mar 21 07:14:58 GMT 2024","13486","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:14:19 GMT 2024","Thu Mar 21 07:14:31 GMT 2024","12398","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:18:23 GMT 2024","Thu Mar 21 07:18:28 GMT 2024","5203","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Thu Mar 21 07:13:53 GMT 2024","Thu Mar 21 07:14:06 GMT 2024","12990","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"broken","Thu Mar 21 07:15:47 GMT 2024","Thu Mar 21 07:16:09 GMT 2024","21961","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:19:05 GMT 2024","Thu Mar 21 07:19:11 GMT 2024","5985","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Thu Mar 21 07:18:28 GMT 2024","Thu Mar 21 07:18:35 GMT 2024","6545","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"broken","Thu Mar 21 07:16:54 GMT 2024","Thu Mar 21 07:17:18 GMT 2024","24027","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:18:03 GMT 2024","Thu Mar 21 07:18:11 GMT 2024","8292","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Thu Mar 21 07:15:12 GMT 2024","Thu Mar 21 07:15:25 GMT 2024","12880","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:18:35 GMT 2024","Thu Mar 21 07:18:40 GMT 2024","5366","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Thu Mar 21 07:13:15 GMT 2024","Thu Mar 21 07:13:28 GMT 2024","12647","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:13:28 GMT 2024","Thu Mar 21 07:13:40 GMT 2024","12323","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Thu Mar 21 07:18:17 GMT 2024","Thu Mar 21 07:18:23 GMT 2024","6085","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"broken","Thu Mar 21 07:16:31 GMT 2024","Thu Mar 21 07:16:54 GMT 2024","23574","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
