"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Sat Mar 23 23:39:07 GMT 2024","Sat Mar 23 23:39:33 GMT 2024","25254","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sat Mar 23 23:42:40 GMT 2024","Sat Mar 23 23:42:55 GMT 2024","15240","","US-002 - Upload/Edit/Delete File Module Functionality","","User can delete any selected item from its three dots menu","","User can delete any selected item from its three dots menu","  Agile story : As a user, I should be able to upload a file, move or delete any selected file under the Files module"
"passed","Sat Mar 23 23:36:32 GMT 2024","Sat Mar 23 23:36:47 GMT 2024","14507","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sat Mar 23 23:37:32 GMT 2024","Sat Mar 23 23:37:47 GMT 2024","14951","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sat Mar 23 23:37:02 GMT 2024","Sat Mar 23 23:37:16 GMT 2024","14772","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sat Mar 23 23:33:11 GMT 2024","Sat Mar 23 23:33:36 GMT 2024","24762","","Calendar module functionality","","user can display daily calendar view","","user can display daily calendar view","  User Story :
  As a user, I should be able to see Daily-Weekly-Monthly calendar view
  and create a new event under the Calendar module US-005"
"broken","Sat Mar 23 23:39:33 GMT 2024","Sat Mar 23 23:39:58 GMT 2024","25179","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sat Mar 23 23:44:31 GMT 2024","Sat Mar 23 23:44:42 GMT 2024","11093","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sat Mar 23 23:44:18 GMT 2024","Sat Mar 23 23:44:24 GMT 2024","6366","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sat Mar 23 23:43:34 GMT 2024","Sat Mar 23 23:43:40 GMT 2024","6322","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sat Mar 23 23:35:19 GMT 2024","Sat Mar 23 23:35:33 GMT 2024","13983","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sat Mar 23 23:35:33 GMT 2024","Sat Mar 23 23:35:47 GMT 2024","14188","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sat Mar 23 23:43:10 GMT 2024","Sat Mar 23 23:43:20 GMT 2024","10500","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sat Mar 23 23:44:24 GMT 2024","Sat Mar 23 23:44:31 GMT 2024","6658","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sat Mar 23 23:43:27 GMT 2024","Sat Mar 23 23:43:34 GMT 2024","6444","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sat Mar 23 23:44:06 GMT 2024","Sat Mar 23 23:44:12 GMT 2024","5973","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sat Mar 23 23:33:48 GMT 2024","Sat Mar 23 23:33:57 GMT 2024","8990","","Calendar module functionality","","user can display monthly calendar view","","user can display monthly calendar view","  User Story :
  As a user, I should be able to see Daily-Weekly-Monthly calendar view
  and create a new event under the Calendar module US-005"
"passed","Sat Mar 23 23:40:23 GMT 2024","Sat Mar 23 23:40:35 GMT 2024","12352","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sat Mar 23 23:41:24 GMT 2024","Sat Mar 23 23:41:39 GMT 2024","14582","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"broken","Sat Mar 23 23:34:54 GMT 2024","Sat Mar 23 23:35:19 GMT 2024","24697","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sat Mar 23 23:36:17 GMT 2024","Sat Mar 23 23:36:32 GMT 2024","15015","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sat Mar 23 23:43:55 GMT 2024","Sat Mar 23 23:44:06 GMT 2024","10770","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sat Mar 23 23:36:02 GMT 2024","Sat Mar 23 23:36:17 GMT 2024","15135","","Deck Management","","User can create a new list of card under any board","","User can create a new list of card under any board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"broken","Sat Mar 23 23:39:58 GMT 2024","Sat Mar 23 23:40:23 GMT 2024","24882","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sat Mar 23 23:40:35 GMT 2024","Sat Mar 23 23:40:52 GMT 2024","16610","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sat Mar 23 23:34:40 GMT 2024","Sat Mar 23 23:34:54 GMT 2024","13789","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sat Mar 23 23:43:48 GMT 2024","Sat Mar 23 23:43:55 GMT 2024","6492","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sat Mar 23 23:41:53 GMT 2024","Sat Mar 23 23:42:08 GMT 2024","14490","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sat Mar 23 23:41:39 GMT 2024","Sat Mar 23 23:41:53 GMT 2024","14495","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"broken","Sat Mar 23 23:38:42 GMT 2024","Sat Mar 23 23:39:07 GMT 2024","25829","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Sat Mar 23 23:33:57 GMT 2024","Sat Mar 23 23:34:26 GMT 2024","29435","","Calendar module functionality","","user can create a new event under the Calendar module","","user can create a new event under the Calendar module","  User Story :
  As a user, I should be able to see Daily-Weekly-Monthly calendar view
  and create a new event under the Calendar module US-005"
"passed","Sat Mar 23 23:41:08 GMT 2024","Sat Mar 23 23:41:24 GMT 2024","16138","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sat Mar 23 23:43:20 GMT 2024","Sat Mar 23 23:43:27 GMT 2024","6882","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Sat Mar 23 23:40:52 GMT 2024","Sat Mar 23 23:41:08 GMT 2024","16384","","Add File To Favorites Rename Add Comment","","","","","  As a user, I should be able to add a file to favorites,
  rename any file and give some comments on any file."
"passed","Sat Mar 23 23:44:12 GMT 2024","Sat Mar 23 23:44:18 GMT 2024","6022","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"failed","Sat Mar 23 23:42:08 GMT 2024","Sat Mar 23 23:42:24 GMT 2024","15973","","US-002 - Upload/Edit/Delete File Module Functionality","","User can upload a file","","User can upload a file","  Agile story : As a user, I should be able to upload a file, move or delete any selected file under the Files module"
"passed","Sat Mar 23 23:37:16 GMT 2024","Sat Mar 23 23:37:32 GMT 2024","15304","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
