"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Fri Mar 22 21:08:01 GMT 2024","Fri Mar 22 21:08:14 GMT 2024","12256","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Fri Mar 22 21:10:11 GMT 2024","Fri Mar 22 21:10:24 GMT 2024","12912","","Deck Management","","User can add a new card on any list on the current board","","User can add a new card on any list on the current board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Fri Mar 22 21:13:23 GMT 2024","Fri Mar 22 21:13:29 GMT 2024","5334","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Fri Mar 22 21:12:52 GMT 2024","Fri Mar 22 21:13:01 GMT 2024","8542","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Fri Mar 22 21:11:31 GMT 2024","Fri Mar 22 21:11:44 GMT 2024","12961","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Fri Mar 22 21:07:33 GMT 2024","Fri Mar 22 21:07:49 GMT 2024","16263","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Fri Mar 22 21:10:51 GMT 2024","Fri Mar 22 21:11:04 GMT 2024","13118","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"failed","Fri Mar 22 21:11:57 GMT 2024","Fri Mar 22 21:12:13 GMT 2024","15324","","US-002 - Upload/Edit/Delete File Module Functionality","","User can upload a file","","User can upload a file","  Agile story : As a user, I should be able to upload a file, move or delete any selected file under the Files module"
"passed","Fri Mar 22 21:13:37 GMT 2024","Fri Mar 22 21:13:42 GMT 2024","5125","","Login function","","User can log in with valid credentials","","User can log in with valid credentials",""
"passed","Fri Mar 22 21:07:49 GMT 2024","Fri Mar 22 21:08:01 GMT 2024","12226","","Deck Management","","User can create a new board","","User can create a new board","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
"passed","Fri Mar 22 21:11:04 GMT 2024","Fri Mar 22 21:11:18 GMT 2024","13506","","Deck Management","","User can assign a card to themselves","","User can assign a card to themselves","  As a user, I should be able to manage my works by creating a new board/list/card and modifying them under Deck Module."
